num_bins,short_window_size,discount,base_rate,eta,tau_ok,num_runs,nominal_consistent_rate_mean,nominal_consistent_rate_std,nominal_consistent_rate_median,nominal_undecided_rate_mean,nominal_undecided_rate_std,nominal_undecided_rate_median,nominal_false_inconsistent_rate_mean,nominal_false_inconsistent_rate_std,nominal_false_inconsistent_rate_median,fault_false_consistent_rate_mean,fault_false_consistent_rate_std,fault_false_consistent_rate_median,fault_undecided_rate_mean,fault_undecided_rate_std,fault_undecided_rate_median,fault_inconsistent_rate_mean,fault_inconsistent_rate_std,fault_inconsistent_rate_median,decision_coverage_mean,decision_coverage_std,decision_coverage_median,selective_accuracy_mean,selective_accuracy_std,selective_accuracy_median,selective_risk_mean,selective_risk_std,selective_risk_median,balanced_three_state_accuracy_mean,balanced_three_state_accuracy_std,balanced_three_state_accuracy_median,q_inconsistent_roc_auc_mean,q_inconsistent_roc_auc_std,q_inconsistent_roc_auc_median,q_inconsistent_average_precision_mean,q_inconsistent_average_precision_std,q_inconsistent_average_precision_median,q_inconsistent_mean_separation_mean,q_inconsistent_mean_separation_std,q_inconsistent_mean_separation_median,region_transitions_per_1000_steps_mean,region_transitions_per_1000_steps_std,region_transitions_per_1000_steps_median,mean_region_dwell_steps_mean,mean_region_dwell_steps_std,mean_region_dwell_steps_median,event_detection_rate_mean,event_detection_rate_std,event_detection_rate_median,mean_detection_delay_steps_mean,mean_detection_delay_steps_std,mean_detection_delay_steps_median,median_detection_delay_steps_mean,median_detection_delay_steps_std,median_detection_delay_steps_median,worst_detection_delay_steps_mean,worst_detection_delay_steps_std,worst_detection_delay_steps_median,mean_recovery_delay_steps_mean,mean_recovery_delay_steps_std,mean_recovery_delay_steps_median,undetected_event_count_mean,undetected_event_count_std,undetected_event_count_median
5,50,0.99,0.5,0.95,0.5,20,0.7973118279569892,0.040651958493220064,0.782642089093702,0.16643625192012287,0.035469798650757285,0.16897081413210446,0.036251920122887867,0.025864711387597786,0.047619047619047616,0.5987142857142858,0.07507518608740177,0.6000000000000001,0.3452857142857143,0.06827331815631227,0.35285714285714287,0.055999999999999994,0.03950988672853702,0.07142857142857142,0.7408956328645447,0.04329399897128465,0.7431532198371577,0.5586992865954968,0.0290974630222863,0.5521044176706827,0.44130071340450316,0.029097463022286295,0.44789558232931725,0.4266559139784946,0.020423391448543014,0.42530721966205837,0.658179778362958,0.03213499719464654,0.6554652183454026,0.6516381601873735,0.03404022779098815,0.653064729858968,0.10419849375529866,0.03608758849064565,0.09880892824748207,16.580310880829014,3.5163754461972556,15.544041450777202,60.182420868384554,13.140701941674795,61.53623188405797,0.14166666666666666,0.08156008082159882,0.16666666666666666,60.09375,29.764754744496045,50.0,60.09375,29.764754744496045,50.0,62.0625,31.623764798012267,50.0,21.716666666666665,4.3495311302060555,23.5,5.15,0.489360484929593,5.0
5,50,0.995,0.5,0.95,0.5,20,0.7989247311827957,0.04307970634371976,0.7880184331797235,0.1642089093701997,0.03758330812808039,0.16589861751152074,0.03686635944700461,0.025568199791921042,0.04915514592933948,0.6181428571428571,0.0793774109049695,0.6121428571428571,0.3224285714285714,0.0692744351721546,0.33999999999999997,0.05942857142857143,0.04205872831271164,0.07142857142857142,0.7538119911176906,0.04381828747764316,0.7431532198371578,0.5525140590403492,0.031371988528870805,0.5511095937179925,0.4474859409596507,0.0313719885288708,0.4488904062820075,0.4291766513056835,0.022605705681164927,0.42643241167434714,0.6257503291639236,0.03896757715596307,0.634092604783849,0.6381198603695349,0.04051880896859491,0.640578208228261,0.10640455948475307,0.04282201936426382,0.09733753229769196,15.099925980754998,4.8650412213634295,14.803849000740193,68.7917669384365,20.378985985283535,64.33333333333333,0.15833333333333333,0.08506963092234006,0.16666666666666666,60.26470588235294,29.09043960600438,50.0,60.26470588235294,29.09043960600438,50.0,62.94117647058823,30.98884998720365,50.0,21.275,4.631217174201602,22.583333333333332,5.05,0.5104177855340405,5.0
5,70,0.95,0.5,0.95,0.5,20,0.7741679873217115,0.05464156331944202,0.7591125198098256,0.18312202852614895,0.043222536680021344,0.18225039619651345,0.04270998415213946,0.029169830674256617,0.05705229793977813,0.6620714285714285,0.07395454666987793,0.6699999999999999,0.2945,0.0639586920262937,0.29642857142857143,0.04342857142857143,0.03352988951473047,0.045714285714285714,0.7583020285499624,0.04302814211767466,0.7592036063110443,0.5147587227548733,0.026927274570499073,0.519851514627634,0.48524127724512667,0.026927274570499073,0.480148485372366,0.4087982793751415,0.023599535964574758,0.4111133122028526,0.6131060674666063,0.031930515500471136,0.6113074484944532,0.6064870976428921,0.033161595990229026,0.607868947725248,0.04830147796005342,0.02394012155288497,0.05122152507440709,15.101427498121712,5.193261999445553,14.274981217129977,70.49923952135002,26.42309961228261,66.71679197994987,0.15833333333333333,0.11438879019220996,0.16666666666666666,69.36666666666666,10.393106689852976,68.5,69.36666666666666,10.393106689852976,68.5,73.86666666666666,16.608374250302024,69.0,23.466666666666665,5.562142294169107,24.416666666666668,5.05,0.6863327411532598,5.0
5,70,0.98,0.5,0.95,0.5,20,0.7765451664025356,0.056214363530343085,0.7702060221870047,0.17900158478605388,0.04240746529013442,0.18225039619651348,0.04445324881141046,0.030507700235071177,0.056259904912836764,0.7045,0.07106414554439451,0.705,0.254,0.060914265965097164,0.26285714285714284,0.041499999999999995,0.03195214937408843,0.04785714285714286,0.7815552216378663,0.04397860764405118,0.7783621337340345,0.49948349817627247,0.02133543000771633,0.5060408974109822,0.5005165018237275,0.021335430007716327,0.49395910258901776,0.40902258320126783,0.021925853929084107,0.4076086710436948,0.5831561014263075,0.03371790433161465,0.5865406384423817,0.5842401108119004,0.03098170379995883,0.5894180602256205,0.03193893822489637,0.023878972811912758,0.03499044896062294,13.598797896318558,5.2388277946787785,12.772351615326823,78.48782936354493,27.922109505905077,74.17337461300309,0.15,0.1067872125861979,0.16666666666666666,68.73333333333333,12.433920578497395,67.0,68.73333333333333,12.433920578497395,67.0,72.6,18.59646663827759,67.0,23.316666666666666,5.885332148904086,22.75,5.1,0.6407232755171874,5.0
5,70,0.99,0.5,0.95,0.5,20,0.7820919175911252,0.05431156107337366,0.777337559429477,0.17321711568938195,0.04167050045466199,0.17274167987321712,0.04469096671949287,0.031210736132007397,0.058637083993660855,0.7257857142857143,0.05963994184942136,0.7242857142857143,0.23192857142857143,0.0507034829116996,0.23357142857142857,0.04228571428571429,0.03259424079128815,0.04785714285714286,0.7959053343350864,0.03718680723119047,0.7982719759579264,0.49405913793950224,0.01988592466113442,0.4973689202483881,0.5059408620604977,0.019885924661134417,0.502631079751612,0.4121888159384198,0.021233457670788145,0.41186608557844695,0.554573352954494,0.033682037563992406,0.5541442155309033,0.5694074660981598,0.03057087662915558,0.5727153605024657,0.028200765947932853,0.02548842260622336,0.03202912578661682,11.945905334335086,4.480786361497997,11.269722013523666,87.8107531801265,29.384498168755147,83.51372549019608,0.14166666666666666,0.11180339887498948,0.16666666666666666,66.07142857142857,10.613592777582513,66.5,66.07142857142857,10.613592777582513,66.5,70.35714285714286,18.479123950502142,66.5,22.55,5.602082945952633,21.833333333333336,5.15,0.6708203932499369,5.0
5,70,0.995,0.5,0.95,0.5,20,0.7843898573692552,0.05493103526063472,0.7868462757527734,0.1690174326465927,0.04177560525077617,0.1664025356576862,0.046592709984152145,0.031530137169447865,0.060221870047543584,0.7372142857142857,0.06128673080461632,0.7378571428571428,0.21735714285714286,0.04667752801843648,0.22999999999999998,0.04542857142857143,0.03526666862944555,0.05071428571428571,0.8055597295266717,0.0353194509880247,0.8001502629601803,0.4914774493573023,0.021223287028663166,0.49277787260003847,0.5085225506426977,0.021223287028663176,0.5072221273999615,0.4149092143989133,0.02219883228262406,0.41522017206248585,0.5216058410685986,0.03683164756043264,0.5201822503961966,0.5544916483414981,0.030346940375245008,0.5532932582766003,0.02817075935049305,0.02544973906941877,0.028690743306386844,12.321562734785875,5.196121567967649,10.518407212622089,87.64542385955221,31.86953427461543,88.73333333333333,0.15,0.1067872125861979,0.16666666666666666,66.4,12.285589700364989,65.0,66.4,12.285589700364989,65.0,69.86666666666666,17.81999946555501,65.0,22.583333333333336,5.795869672720212,22.166666666666664,5.1,0.6407232755171874,5.0
7,35,0.95,0.5,0.95,0.5,20,0.5153153153153153,0.06567444311251974,0.5277777777777778,0.46073573573573573,0.07096422628455888,0.4692192192192192,0.02394894894894895,0.017641843953552727,0.03153153153153153,0.175,0.04154249309497024,0.1707142857142857,0.7598571428571429,0.0532103621705405,0.765,0.06514285714285714,0.04332922947324859,0.08571428571428572,0.3859809663250366,0.043868524254459466,0.38543191800878474,0.7365817832797764,0.051135833538373546,0.7340340179717586,0.2634182167202236,0.05113583353837355,0.26596598202824134,0.2902290862290863,0.04044276953450723,0.28061239811239813,0.763558344058344,0.030406560442332697,0.768970398970399,0.757860221249927,0.03509639134919819,0.7505746431500506,0.22047247502628337,0.038384604817319715,0.21932452490264487,44.58272327964861,9.585940073236365,44.289897510980964,23.169786302506743,5.806928837654538,22.248146186440678,0.14166666666666666,0.08156008082159882,0.16666666666666666,56.96875,43.17115887179001,40.0,56.96875,43.17115887179001,40.0,58.8125,44.1334623613421,40.0,34.09166666666667,6.5946715598622605,33.0,5.15,0.489360484929593,5.0
7,35,0.98,0.5,0.95,0.5,20,0.6507507507507507,0.05642424821674836,0.6636636636636637,0.3237987987987988,0.050886399006880356,0.3055555555555556,0.02545045045045045,0.0186997307797511,0.03303303303303303,0.2739285714285714,0.04838059592748526,0.27714285714285714,0.662,0.05589117860027291,0.6614285714285715,0.06407142857142857,0.04346257819716377,0.08428571428571428,0.502891654465593,0.03825838914040056,0.5047584187408491,0.6969493404025816,0.0373654197877204,0.6902689515415035,0.30305065959741834,0.03736541978772041,0.30973104845849647,0.3574110896610897,0.02780945946400886,0.3663803088803089,0.7429440154440154,0.031275458832862486,0.7461368511368511,0.7388699502465833,0.0365836712583519,0.7305896411873559,0.1974613407618915,0.03791500670639801,0.19455049861324078,30.636896046852126,6.630295276820245,31.112737920937043,33.31109941122696,7.343043878192405,31.40644820295983,0.14166666666666666,0.08156008082159882,0.16666666666666666,57.65625,43.13958690499172,40.5,57.65625,43.13958690499172,40.5,59.5,44.11651240370964,40.5,31.166666666666668,6.0538518983385705,29.166666666666664,5.15,0.489360484929593,5.0
7,35,0.99,0.5,0.95,0.5,20,0.7021771771771772,0.052287200661013646,0.7072072072072072,0.2710960960960961,0.047013203450433305,0.2635135135135135,0.026726726726726723,0.019982711139783737,0.03528528528528528,0.3557142857142857,0.05582118143192085,0.365,0.5799285714285715,0.05824957415609383,0.5864285714285714,0.06435714285714286,0.043245049014101124,0.08428571428571428,0.5706442166910688,0.04270251028388376,0.5739385065885798,0.6584867414734933,0.03194830320067138,0.6547104855928385,0.3415132585265067,0.03194830320067138,0.3452895144071615,0.38326716001716005,0.02778482864633424,0.3903936078936079,0.7143028743028743,0.03332216018844878,0.7208086658086658,0.717334713908767,0.03830676248159527,0.7141094659713791,0.17738137539919624,0.040164631834897505,0.1752732549345878,25.512445095168374,4.59497240438971,25.988286969253295,39.350994705702284,7.745287816699861,37.43168168168168,0.14166666666666666,0.08156008082159882,0.16666666666666666,57.75,42.968981059984806,41.0,57.75,42.968981059984806,41.0,59.625,43.99526489672875,41.0,28.9,5.166355395264195,28.5,5.15,0.489360484929593,5.0
7,35,0.995,0.5,0.95,0.5,20,0.7093843843843844,0.048716298451580785,0.7117117117117117,0.26381381381381386,0.04379786534543958,0.25900900900900903,0.0268018018018018,0.019469455925952363,0.036036036036036036,0.3955,0.08693402192215519,0.3842857142857143,0.5400714285714285,0.07797721306413989,0.5671428571428572,0.06442857142857142,0.043855293732907204,0.08357142857142857,0.594619326500732,0.05136868616944438,0.5918740849194729,0.6395189669888008,0.04484424715805682,0.6430928416411763,0.3604810330111991,0.044844247158056814,0.35690715835882364,0.3869064779064779,0.025646327657064157,0.3934395109395109,0.6899032604032603,0.03771510725435559,0.6947286572286573,0.7053834644632212,0.040050438932519083,0.7126771808591517,0.1759540803998907,0.04019246057318258,0.17338530005488006,25.805270863836018,5.170343495591604,25.988286969253295,39.17431314503433,8.358475726578257,37.43168168168168,0.14166666666666666,0.08156008082159882,0.16666666666666666,57.59375,42.92599008759145,40.5,57.59375,42.92599008759145,40.5,59.4375,43.91046762067863,40.5,27.775,5.6338770110323315,27.5,5.15,0.489360484929593,5.0
7,50,0.95,0.5,0.95,0.5,20,0.7091397849462366,0.04918362371374199,0.6989247311827957,0.261136712749616,0.04298764725932862,0.2680491551459293,0.029723502304147463,0.021901772732662472,0.03840245775729646,0.37464285714285717,0.054384308961542296,0.3828571428571429,0.5720714285714286,0.04631298509720996,0.562142857142857,0.053285714285714283,0.03853688232950047,0.06785714285714287,0.5777572168763878,0.03420810017562385,0.5780903034789046,0.6398412904355606,0.031827409733365675,0.6405180267414394,0.3601587095644394,0.031827409733365675,0.35948197325856057,0.38121274961597545,0.023504336060885478,0.3837480798771122,0.7127678297125302,0.033595261682681975,0.7234452490673688,0.7036348571668404,0.03880961159579425,0.6948461261311847,0.15186945731772067,0.034895474391982644,0.14966912163306137,21.354552183567726,5.80485666338252,20.72538860103627,48.096037003304964,12.16394022306688,46.58620689655172,0.125,0.09168660070336346,0.16666666666666666,52.0,8.15239464584109,51.5,52.0,8.15239464584109,51.5,54.142857142857146,15.240922356790428,51.5,30.1,4.9863556521831125,31.25,5.25,0.5501196042201808,5.0
7,50,0.98,0.5,0.95,0.5,20,0.7311827956989247,0.047518534433420676,0.7211981566820277,0.2377880184331797,0.044730747462075615,0.23271889400921658,0.031029185867895548,0.022683504917879547,0.041474654377880185,0.44314285714285717,0.06654041034122113,0.4307142857142857,0.5041428571428572,0.05824482569920176,0.5107142857142857,0.052714285714285714,0.0387059753031436,0.06785714285714287,0.6242042931162102,0.038043981905487224,0.6202812731310141,0.609000378261879,0.03532028301229356,0.6215370852645679,0.390999621738121,0.03532028301229358,0.37846291473543214,0.39194854070660523,0.025186547245638728,0.3937096774193548,0.6843325652841782,0.035673529494187006,0.695707702435813,0.680355195371267,0.040221534769337625,0.6759018476113865,0.12845380832854136,0.03511076525364717,0.12675962759592668,18.578830495928944,5.738030730771146,17.39452257586973,55.72937165620275,14.699315367939045,55.16583333333333,0.125,0.09168660070336346,0.16666666666666666,52.42857142857143,8.724098240499709,51.0,52.42857142857143,8.724098240499709,51.0,54.57142857142857,15.638779638176011,51.0,28.81666666666667,5.284839842771272,29.916666666666664,5.25,0.5501196042201808,5.0
