num_bins,short_window_size,discount,base_rate,eta,tau_ok,num_runs,nominal_consistent_rate_mean,nominal_consistent_rate_std,nominal_consistent_rate_median,nominal_undecided_rate_mean,nominal_undecided_rate_std,nominal_undecided_rate_median,nominal_false_inconsistent_rate_mean,nominal_false_inconsistent_rate_std,nominal_false_inconsistent_rate_median,fault_false_consistent_rate_mean,fault_false_consistent_rate_std,fault_false_consistent_rate_median,fault_undecided_rate_mean,fault_undecided_rate_std,fault_undecided_rate_median,fault_inconsistent_rate_mean,fault_inconsistent_rate_std,fault_inconsistent_rate_median,steady_nominal_consistent_rate_mean,steady_nominal_consistent_rate_std,steady_nominal_consistent_rate_median,steady_nominal_undecided_rate_mean,steady_nominal_undecided_rate_std,steady_nominal_undecided_rate_median,steady_nominal_false_inconsistent_rate_mean,steady_nominal_false_inconsistent_rate_std,steady_nominal_false_inconsistent_rate_median,steady_fault_false_consistent_rate_mean,steady_fault_false_consistent_rate_std,steady_fault_false_consistent_rate_median,steady_fault_undecided_rate_mean,steady_fault_undecided_rate_std,steady_fault_undecided_rate_median,steady_fault_inconsistent_rate_mean,steady_fault_inconsistent_rate_std,steady_fault_inconsistent_rate_median,steady_undecided_rate_mean,steady_undecided_rate_std,steady_undecided_rate_median,steady_balanced_correct_rate_mean,steady_balanced_correct_rate_std,steady_balanced_correct_rate_median,steady_decision_coverage_mean,steady_decision_coverage_std,steady_decision_coverage_median,steady_selective_accuracy_mean,steady_selective_accuracy_std,steady_selective_accuracy_median,undecided_localization_precision_mean,undecided_localization_precision_std,undecided_localization_precision_median,transition_undecided_sample_rate_mean,transition_undecided_sample_rate_std,transition_undecided_sample_rate_median,transition_completion_rate_mean,transition_completion_rate_std,transition_completion_rate_median,mediated_transition_rate_mean,mediated_transition_rate_std,mediated_transition_rate_median,direct_transition_rate_mean,direct_transition_rate_std,direct_transition_rate_median,transition_undecided_presence_rate_mean,transition_undecided_presence_rate_std,transition_undecided_presence_rate_median,onset_mediated_transition_rate_mean,onset_mediated_transition_rate_std,onset_mediated_transition_rate_median,recovery_mediated_transition_rate_mean,recovery_mediated_transition_rate_std,recovery_mediated_transition_rate_median,mean_transition_settling_delay_steps_mean,mean_transition_settling_delay_steps_std,mean_transition_settling_delay_steps_median,median_transition_settling_delay_steps_mean,median_transition_settling_delay_steps_std,median_transition_settling_delay_steps_median,mean_undecided_steps_per_transition_mean,mean_undecided_steps_per_transition_std,mean_undecided_steps_per_transition_median,mean_transition_path_length_steps_mean,mean_transition_path_length_steps_std,mean_transition_path_length_steps_median,decision_coverage_mean,decision_coverage_std,decision_coverage_median,selective_accuracy_mean,selective_accuracy_std,selective_accuracy_median,selective_risk_mean,selective_risk_std,selective_risk_median,balanced_three_state_accuracy_mean,balanced_three_state_accuracy_std,balanced_three_state_accuracy_median,q_inconsistent_roc_auc_mean,q_inconsistent_roc_auc_std,q_inconsistent_roc_auc_median,q_inconsistent_average_precision_mean,q_inconsistent_average_precision_std,q_inconsistent_average_precision_median,q_inconsistent_mean_separation_mean,q_inconsistent_mean_separation_std,q_inconsistent_mean_separation_median,region_transitions_per_1000_steps_mean,region_transitions_per_1000_steps_std,region_transitions_per_1000_steps_median,mean_region_dwell_steps_mean,mean_region_dwell_steps_std,mean_region_dwell_steps_median,event_detection_rate_mean,event_detection_rate_std,event_detection_rate_median,mean_detection_delay_steps_mean,mean_detection_delay_steps_std,mean_detection_delay_steps_median,median_detection_delay_steps_mean,median_detection_delay_steps_std,median_detection_delay_steps_median,worst_detection_delay_steps_mean,worst_detection_delay_steps_std,worst_detection_delay_steps_median,mean_recovery_delay_steps_mean,mean_recovery_delay_steps_std,mean_recovery_delay_steps_median,undetected_event_count_mean,undetected_event_count_std,undetected_event_count_median
3,35,0.98,0.5,0.95,0.5,20,0.8445945945945945,0.03642088112679239,0.852102102102102,0.11231231231231231,0.03058441956517764,0.11036036036036036,0.043093093093093095,0.023030981552467827,0.046546546546546545,0.5051428571428571,0.08561573281642111,0.4928571428571429,0.3735,0.08740866032055003,0.3578571428571429,0.12135714285714286,0.05117413039722241,0.13571428571428573,0.977112676056338,0.016153793546560182,0.9753521126760563,0.022183098591549297,0.015430214168088645,0.024647887323943664,0.0007042253521126761,0.001542128369323442,0.0,0.36717391304347824,0.1049086284172395,0.3760869565217391,0.46706521739130435,0.11505704268896846,0.46847826086956523,0.16576086956521738,0.07188936145577005,0.19021739130434784,0.2531602708803612,0.05719938758379155,0.2516930022573364,0.5714367728107776,0.03154209759395343,0.5733950806286997,0.7468397291196388,0.05719938758379154,0.7483069977426637,0.7472182609560496,0.05685190811816515,0.7408415445744301,0.3328211490851919,0.05677150504931369,0.3345631021367983,0.23322916666666665,0.06238100880478707,0.24166666666666664,0.4125,0.06879816229015806,0.4166666666666667,0.27083333333333337,0.09316949906249125,0.25,0.14166666666666666,0.07204206048921813,0.16666666666666666,0.5791666666666667,0.13375754883872917,0.5416666666666667,0.025,0.06105792475542053,0.0,0.5166666666666667,0.17013926184468015,0.5,10.890833333333333,4.009435053027352,11.0,9.4,7.782571622068863,8.5,8.05,2.098175202714623,8.333333333333332,25.179166666666667,1.719826550141931,25.0,0.7538433382137628,0.05157309147503687,0.7646412884333822,0.630389007155961,0.04000383704252871,0.6322551003317989,0.369610992844039,0.0400038370425287,0.3677448996682012,0.48297586872586873,0.026434884006240243,0.4890830115830116,0.74557722007722,0.035398709649079214,0.7481295581295582,0.7302085199110039,0.03934682595378964,0.726050590248702,0.19369862544903826,0.051610788440711326,0.19016301492864582,22.986822840409957,6.085156950704786,23.42606149341142,45.24382529129473,13.279091950139396,41.39393939393939,0.36666666666666664,0.13891812557774844,0.3333333333333333,62.08771929824562,24.237340364945403,55.0,60.63157894736842,24.49764280342043,52.0,82.05263157894737,40.7846290275182,65.0,16.883333333333333,3.908343152645428,15.666666666666668,3.8,0.8335087534664907,4.0
3,35,0.99,0.5,0.95,0.5,20,0.8452702702702704,0.036537898724113387,0.8445945945945945,0.11118618618618618,0.03038151736709142,0.11411411411411412,0.04354354354354355,0.024230580334501338,0.04804804804804805,0.5583571428571428,0.08044622464153468,0.5478571428571428,0.33364285714285713,0.08189416423249182,0.3157142857142857,0.10800000000000001,0.049266150633892815,0.11214285714285714,0.9752347417840376,0.016849765292640113,0.9706572769953052,0.022887323943661973,0.014785202021340397,0.029342723004694836,0.0018779342723004694,0.0031951035088202844,0.0,0.42434782608695654,0.10350921599183453,0.4108695652173913,0.42826086956521736,0.11121340320587074,0.41304347826086957,0.14739130434782607,0.07004482837647845,0.15217391304347827,0.23335214446952596,0.05607331353515223,0.2234762979683973,0.5613130230659318,0.03041154366531898,0.55965503163911,0.7666478555304741,0.05607331353515222,0.7765237020316027,0.7140742882676326,0.05478995293555252,0.7120179063360882,0.32809955501123994,0.05538343236907816,0.329327585678846,0.21010416666666668,0.0575260357722194,0.2125,0.4083333333333333,0.06567241047103438,0.4166666666666667,0.2625,0.07292449832628504,0.25,0.14583333333333331,0.07089135910195006,0.16666666666666666,0.5291666666666667,0.14376668476779594,0.5,0.008333333333333333,0.037267799624996496,0.0,0.5166666666666667,0.14204027103779837,0.5,10.559999999999999,3.5802757252767354,10.458333333333332,7.625,7.104251877350781,6.5,7.1416666666666675,2.0569558214657864,7.375,25.091666666666665,1.7893242541668377,24.458333333333336,0.7748169838945828,0.050489489575689356,0.7855051244509517,0.6045781067169009,0.03530635154424782,0.6056039668281415,0.3954218932830992,0.03530635154424784,0.39439603317185845,0.47663513513513517,0.02611279821555773,0.4837108537108537,0.7259743672243673,0.036380500980101795,0.7323766623766623,0.7074069280008983,0.04103251422005541,0.7040296016801859,0.1606093337355567,0.04780035750137414,0.1575486749300798,20.53440702781845,4.681327616241998,19.765739385065885,49.292122673977865,11.20143584786636,48.84802043422734,0.3416666666666667,0.13759632458031607,0.3333333333333333,66.2982456140351,25.49077410853526,60.0,64.73684210526316,25.684176073699447,56.0,85.57894736842105,41.28668845130175,75.0,16.95,4.05737362116855,16.25,3.95,0.8255779474818965,4.0
3,50,0.9,0.5,0.95,0.5,20,0.8321812596006144,0.039822948159131094,0.8310291858678955,0.11827956989247312,0.0314135118917024,0.11827956989247312,0.049539170506912436,0.025032549025714654,0.053763440860215055,0.5612857142857143,0.076799430493771,0.5471428571428572,0.32207142857142856,0.07563334445002433,0.30642857142857144,0.11664285714285713,0.04907583075546883,0.12,0.9673965936739659,0.020270798046370827,0.9598540145985401,0.028102189781021896,0.016902626895849863,0.0340632603406326,0.004501216545012165,0.006179282286715472,0.0,0.41891304347826086,0.10294658905949812,0.4184782608695652,0.42032608695652174,0.10832034749677784,0.4206521739130435,0.1607608695652174,0.06971692197045082,0.16956521739130437,0.23524684270952928,0.057085215652021924,0.23134328358208955,0.5640787316195917,0.02997323894289005,0.564295726224479,0.7647531572904708,0.05708521565202193,0.7686567164179104,0.7105758008467451,0.05369079679445968,0.7103805610148294,0.32475385042171045,0.06082314085201375,0.33585858585858586,0.20322916666666666,0.05192948769486814,0.19583333333333333,0.375,0.06340715918772351,0.4166666666666667,0.2125,0.09549425138082203,0.16666666666666666,0.1625,0.07870943678236106,0.16666666666666666,0.4833333333333333,0.12271299659027049,0.45833333333333337,0.0,0.0,0.0,0.425,0.19098850276164406,0.3333333333333333,9.058333333333334,4.257959522851952,7.675,6.0,7.783247867594932,3.5,6.816666666666667,1.913250196861214,6.708333333333334,25.366666666666667,1.8290220439969835,25.041666666666664,0.7761287934863065,0.04743526134454054,0.7864544781643228,0.5955263775288206,0.03462063276937475,0.5976565885792182,0.40447362247117935,0.03462063276937474,0.40234341142078184,0.4744120583717358,0.02738585663607123,0.47832949308755757,0.7159538073293834,0.03678292556666911,0.7226398946675444,0.7024737263122282,0.03854974789049732,0.6925945696300417,0.157939246596566,0.05058910658589277,0.152868759344449,20.83641746854182,4.732085277704746,20.72538860103627,48.76227629242615,11.932593665929602,46.58620689655172,0.3583333333333333,0.1354546168145415,0.3333333333333333,63.670833333333334,24.93096425734812,53.75,62.1,24.631280924872744,53.75,81.4,42.38346251472197,62.0,17.858333333333334,4.200833598701168,17.25,3.85,0.812727700887249,4.0
3,50,0.95,0.5,0.95,0.5,20,0.8311059907834102,0.040688601280953855,0.8294930875576036,0.11858678955453147,0.032879983251666293,0.11751152073732718,0.05030721966205837,0.025708068318784607,0.05606758832565284,0.5803571428571429,0.0762773431807032,0.5657142857142857,0.3066428571428571,0.07400216996847434,0.29500000000000004,0.11299999999999999,0.04781116633390549,0.11928571428571429,0.9655717761557178,0.021171121196363944,0.9586374695863747,0.028832116788321167,0.017100550234702673,0.0340632603406326,0.00559610705596107,0.0069762477012211424,0.0012165450121654502,0.43989130434782603,0.10368130714549212,0.43369565217391304,0.4047826086956522,0.10690888410951697,0.38913043478260867,0.15532608695652175,0.06809982241061265,0.16521739130434782,0.22738231917336393,0.056775168874599206,0.22101033295063147,0.5604489315561197,0.028970772185111723,0.5598434359462605,0.7726176808266361,0.05677516887459919,0.7789896670493686,0.6985252113249525,0.05343428795955953,0.6986129663101941,0.3233217848031708,0.06249384743928535,0.33130717750353045,0.19541666666666666,0.05325480787124773,0.18541666666666667,0.375,0.06340715918772351,0.4166666666666667,0.21666666666666665,0.08289357652580667,0.16666666666666666,0.15833333333333333,0.0710201355188992,0.16666666666666666,0.4583333333333333,0.11629011915406011,0.4166666666666667,0.0,0.0,0.0,0.4333333333333333,0.16578715305161335,0.3333333333333333,9.185,4.247541084340197,8.0,6.125,7.852044654939112,3.0,6.595833333333333,1.9421974276456078,6.541666666666666,25.408333333333335,1.8333133970207884,25.125,0.7839748334566987,0.04748374723707923,0.7923760177646189,0.5864674210523966,0.033660276811657466,0.5900642108820547,0.41353257894760337,0.03366027681165748,0.40993578911794526,0.4720529953917051,0.026952168998143195,0.47634408602150535,0.7078400811937678,0.03708397146137312,0.7158130348913758,0.693186908115915,0.03872421832349147,0.6854584105582329,0.14554097639668506,0.048974890865055645,0.14088293623788176,19.31902294596595,5.358631731617224,18.504811250925243,53.10334482296331,13.521604785883966,52.038518518518515,0.3583333333333333,0.1354546168145415,0.3333333333333333,65.62916666666666,24.566630885617496,55.75,64.05,24.296361001078676,55.75,84.15,41.96147982940644,72.5,18.158333333333335,4.279515671891494,17.666666666666664,3.85,0.812727700887249,4.0
3,50,0.98,0.5,0.95,0.5,20,0.8271889400921658,0.04287048492809314,0.8264208909370199,0.1215821812596006,0.036937957666123705,0.11597542242703532,0.051228878648233486,0.027147891672479763,0.05990783410138249,0.6176428571428572,0.07728513056914085,0.615,0.27785714285714286,0.07102820123422302,0.275,0.1045,0.045396628955414464,0.11,0.9596107055961071,0.02414321257566967,0.9525547445255473,0.03272506082725061,0.01868850229868557,0.0364963503649635,0.007664233576642336,0.00897539661355946,0.0024330900243309003,0.4853260869565218,0.10492279379356528,0.475,0.3725,0.10129564345197684,0.36086956521739133,0.14217391304347826,0.06442462483666274,0.15217391304347827,0.2121699196326062,0.05310054661174536,0.20378874856486795,0.5508923093197926,0.026342495144097294,0.5487794879932296,0.7878300803673939,0.05310054661174537,0.796211251435132,0.6726277599919991,0.053977661263904624,0.6652485981308411,0.32479014975496545,0.06318323446350531,0.3272871217452498,0.18510416666666668,0.055381431714981603,0.18020833333333333,0.3625,0.06209665169754958,0.3333333333333333,0.19583333333333333,0.08666582320777148,0.16666666666666666,0.16666666666666666,0.07647191129018725,0.16666666666666666,0.425,0.1293822479394733,0.4166666666666667,0.0,0.0,0.0,0.39166666666666666,0.17333164641554297,0.3333333333333333,8.643333333333334,4.151081025975104,8.1,5.2,6.728572226745159,1.75,6.308333333333334,1.9892069888386288,6.25,25.5,1.884260755970687,25.25,0.7974463360473723,0.0462395208017185,0.810880829015544,0.5686124511733132,0.03288509172314536,0.5705629443507528,0.43138754882668684,0.03288509172314537,0.42943705564924717,0.4658444700460829,0.026308757702246884,0.46967357910906293,0.689249177090191,0.037294736376251095,0.6965969936361641,0.6724278844434548,0.04032189005522386,0.6698484095329561,0.12116118893288844,0.0454992849794137,0.11660668540078231,17.91265729089563,4.346651235496013,18.504811250925243,56.76147913594161,14.653441297415805,52.038518518518515,0.3333333333333333,0.0936585811581694,0.3333333333333333,68.66666666666666,25.0117516239516,59.0,66.95,24.82406514909103,58.5,87.25,42.6292153340875,72.5,18.708333333333336,4.593051897267671,18.333333333333336,4.0,0.5619514869490163,4.0
3,50,0.99,0.5,0.95,0.5,20,0.8258064516129032,0.0446134305533364,0.8248847926267282,0.12380952380952381,0.03895439727432262,0.11136712749615976,0.05038402457757296,0.029377147001324672,0.05913978494623656,0.657,0.07708282264372493,0.6571428571428571,0.2522857142857143,0.07208927512147892,0.26,0.09071428571428572,0.044590269779054385,0.09571428571428571,0.9531630170316301,0.027366926529832622,0.9391727493917275,0.03734793187347932,0.021171121196363933,0.043795620437956206,0.00948905109489051,0.01076306765927417,0.0036496350364963502,0.5344565217391304,0.10625234463401195,0.5239130434782608,0.34249999999999997,0.1026886469533664,0.3456521739130435,0.12304347826086956,0.06173945273387366,0.1282608695652174,0.19850746268656716,0.05427171665995718,0.20149253731343283,0.53810324764625,0.024219980068502196,0.5374563630593463,0.8014925373134328,0.05427171665995718,0.7985074626865671,0.6449056406745265,0.053009217310063354,0.6406794599575338,0.32746176142693806,0.06854334375722726,0.34197388632872505,0.17562499999999998,0.0580432165319955,0.171875,0.37083333333333335,0.06879816229015806,0.3333333333333333,0.19583333333333333,0.09078523593805045,0.16666666666666666,0.175,0.08065883679558226,0.16666666666666666,0.35416666666666663,0.12053426389176575,0.3333333333333333,0.0,0.0,0.0,0.39166666666666666,0.1815704718761009,0.3333333333333333,8.622499999999999,4.208280875129013,7.7,5.25,6.45123407206959,2.5,5.854166666666667,2.095294610054628,5.833333333333333,25.2875,1.9737819176594786,25.083333333333336,0.809622501850481,0.04701708036025587,0.8138415988156921,0.5503907125009027,0.03090748604895078,0.5506307415790175,0.4496092874990973,0.030907486048950775,0.4493692584209826,0.45826036866359443,0.025392264770187866,0.4645852534562212,0.6659287908711872,0.03725543809526655,0.6715097651964012,0.6494948631700723,0.04035466904565101,0.6486267090063117,0.0953325896703836,0.04142178819872888,0.09419178740943449,14.803849000740191,3.9896738055996286,13.323464100666174,67.91863963069243,15.028768007264521,71.10526315789474,0.29166666666666663,0.10644439560975084,0.3333333333333333,66.41228070175438,18.072331387880546,63.0,67.28947368421052,19.1574730048048,63.0,79.05263157894737,29.701241433483187,75.0,18.8,4.955828277707839,18.916666666666668,4.25,0.6386663736585052,4.0
5,20,0.9,0.5,0.95,0.5,20,0.2251101321585903,0.05409867177311101,0.22834067547723935,0.7566813509544787,0.05742624796625918,0.7547723935389135,0.018208516886930984,0.013360196257668568,0.023494860499265788,0.05564285714285714,0.024715241843385104,0.056428571428571425,0.8611428571428572,0.04875374892633019,0.855,0.08321428571428571,0.04466097376763358,0.1,0.2675736961451247,0.07570543897572614,0.25396825396825395,0.7324263038548753,0.07570543897572614,0.746031746031746,0.0,0.0,0.0,0.03206521739130434,0.029445130664150106,0.025,0.8583695652173914,0.06067013341052528,0.85,0.10956521739130434,0.057651963372537335,0.13043478260869565,0.7967258601553829,0.04660412700666618,0.7924528301886793,0.18856945676821452,0.046742843989667285,0.19864315291333925,0.2032741398446171,0.046604127006666184,0.20754716981132076,0.9182128851488705,0.07240149390049032,0.9308025535795714,0.35793219507013496,0.015531344752623435,0.3592162186806618,0.8338541666666666,0.05975276104487041,0.8270833333333333,0.23333333333333334,0.10678721258619792,0.25,0.2208333333333333,0.094725673480711,0.20833333333333331,0.0125,0.030528962377710266,0.0,0.9875,0.03052896237771028,1.0,0.09166666666666666,0.08506963092234006,0.16666666666666666,0.35,0.15198491768816524,0.3333333333333333,20.1,7.316146127029366,22.5,20.675,8.311809923868948,22.5,28.15416666666667,2.737314574883812,28.041666666666664,31.35,2.4213656675327737,31.583333333333336,0.19036929761042723,0.04436812875634807,0.19659666908037654,0.8034464249711497,0.05284783454449311,0.7987341772151899,0.19655357502885024,0.05284783454449309,0.2012658227848101,0.154162208936438,0.03811366798026124,0.16606880637717641,0.8044691629955947,0.037136279812746205,0.7958265156282778,0.8039493551132708,0.032743245656834674,0.8020563215223271,0.28850232374273393,0.04377779120080443,0.2806621973568739,54.05503258508328,9.011382961296347,55.03258508327299,18.744369440758316,3.2012128212161626,17.935064935064936,0.21666666666666665,0.10949111422196438,0.16666666666666666,66.22222222222223,37.72743666251635,59.75,66.22222222222223,37.72743666251635,59.75,87.83333333333333,58.529278746523396,91.5,38.26833333333333,9.185855354646687,38.75,4.7,0.6569466853317862,5.0
5,20,0.95,0.5,0.95,0.5,20,0.41248164464023496,0.06334592832816421,0.41042584434654916,0.5681350954478708,0.06603703210902481,0.5682819383259912,0.019383259911894275,0.01401682687562426,0.02643171806167401,0.10828571428571429,0.036216321071067724,0.10357142857142856,0.8132142857142857,0.04845823830156319,0.8078571428571428,0.0785,0.04419825222181238,0.09714285714285714,0.4924036281179139,0.08296859075000565,0.5102040816326531,0.5075963718820862,0.08296859075000565,0.4897959183673469,0.0,0.0,0.0,0.060108695652173916,0.04120652634174495,0.05,0.8343478260869566,0.06196143944512287,0.8282608695652174,0.10554347826086956,0.05875907667443961,0.12934782608695652,0.6744173140954495,0.04918554781699763,0.6798002219755827,0.29897355318939167,0.04750910963249122,0.2948227841861382,0.3255826859045505,0.04918554781699757,0.32019977802441735,0.9062458178296235,0.05629900611219863,0.912719298245614,0.36444249103285514,0.022225207621644143,0.3614474038202852,0.7260416666666667,0.06591718233435487,0.7135416666666667,0.32916666666666666,0.09158688713313082,0.3333333333333333,0.29583333333333334,0.09158688713313082,0.3333333333333333,0.03333333333333333,0.04985358680134323,0.0,0.9666666666666666,0.04985358680134323,1.0,0.075,0.08506963092234006,0.0,0.5166666666666667,0.1785254744545992,0.5,18.874166666666667,4.942581052055733,19.2,19.65,4.968585523593527,20.75,24.4375,2.4618247582536976,24.625,29.625,2.132575934629073,29.708333333333332,0.30763939174511223,0.044922825402541125,0.30412744388124546,0.7900631846161512,0.05081472563597336,0.7884212314013984,0.20993681538384873,0.05081472563597335,0.21157876859860159,0.24549082232011749,0.039784354630568536,0.24461820851688693,0.8006007971470528,0.03594316424263662,0.7910614642332704,0.7965811318854156,0.03323541561670325,0.7909648503729412,0.2772171936981541,0.04400338392331622,0.2680861039329348,62.05648081100652,9.050573534851111,62.27371469949312,16.252304186158987,2.3834829510788764,15.875660676532771,0.19166666666666665,0.09785715810206662,0.16666666666666666,58.30555555555556,37.400117524543596,36.5,58.30555555555556,37.400117524543596,36.5,70.16666666666667,52.04099063125483,36.5,29.291666666666668,6.192032939982196,29.416666666666664,4.85,0.5871429486123998,5.0
5,20,0.98,0.5,0.95,0.5,20,0.6785609397944199,0.060716887658491946,0.6813509544787077,0.29919236417033773,0.05767427510292659,0.2922173274596182,0.02224669603524229,0.015513162657105476,0.02936857562408223,0.2275714285714286,0.0579197192461343,0.21714285714285714,0.6970714285714286,0.05372979099518887,0.6928571428571428,0.07535714285714286,0.045690489577250186,0.09142857142857143,0.8179138321995465,0.07501270593330683,0.8401360544217686,0.18208616780045353,0.07501270593330683,0.1598639455782313,0.0,0.0,0.0,0.12065217391304348,0.06742082471472306,0.09891304347826088,0.7788043478260869,0.06940010081143651,0.7771739130434783,0.10054347826086955,0.05993012795574826,0.12826086956521737,0.4867369589345172,0.03998881440136327,0.48723640399556045,0.459228655230208,0.03177723253403666,0.4584306911170265,0.5132630410654828,0.03998881440136323,0.5127635960044394,0.8823666716348816,0.05900822482411134,0.8988372093023256,0.36601811203695184,0.02738613074112598,0.3650526889534884,0.5273958333333333,0.054541864353038594,0.5177083333333333,0.38333333333333336,0.06839855680567695,0.375,0.32916666666666666,0.07392010069358473,0.3333333333333333,0.05416666666666666,0.05590169943749474,0.08333333333333333,0.9291666666666666,0.06772730840727074,0.9166666666666666,0.05,0.07836039099693787,0.0,0.6083333333333333,0.1458489966525701,0.6666666666666666,16.798333333333332,3.539034212591725,17.425,18.65,4.059102830610932,19.25,18.2,2.0117345807515985,17.916666666666668,28.054166666666667,1.6368550915225435,27.75,0.4991310644460536,0.035239285301208186,0.497103548153512,0.7481307432372883,0.04400506146551483,0.7562855743547743,0.2518692567627117,0.044005061465514854,0.24371442564522566,0.3769590413257814,0.026426651676179434,0.3752003356408643,0.7889252150199286,0.035089144418365976,0.7820474092720788,0.7782783944206574,0.03490191153637374,0.7745618397661576,0.2495897319914647,0.04494971416920242,0.23531660827569956,43.98986241853729,8.124327318903,44.89500362056481,23.11302939175286,4.47431814879286,21.926159274193548,0.18333333333333332,0.1067872125861979,0.16666666666666666,59.75,42.108490830235176,39.0,59.583333333333336,41.95384368565055,39.0,67.44444444444444,52.65450343537715,39.0,24.441666666666666,4.917231605961495,23.5,4.9,0.6407232755171874,5.0
5,20,0.99,0.5,0.95,0.5,20,0.7589574155653451,0.05736925429746008,0.7679882525697503,0.21776798825256974,0.056145183154967804,0.20337738619676946,0.023274596182085168,0.016263173680109676,0.03303964757709251,0.32285714285714284,0.07018006608444892,0.325,0.5955,0.06347995446351219,0.5828571428571429,0.08164285714285714,0.043704099751894245,0.09928571428571428,0.9180272108843537,0.06433163135699396,0.9308390022675737,0.08197278911564626,0.06433163135699396,0.0691609977324263,0.0,0.0,0.0,0.18130434782608695,0.07817946439996433,0.17282608695652174,0.7105434782608696,0.07242160291171178,0.7054347826086957,0.10815217391304348,0.056591556070545744,0.13043478260869565,0.4028856825749168,0.03479874599919957,0.40122086570477244,0.5130896923986986,0.028245202537172574,0.5150165138519176,0.5971143174250833,0.034798745999199576,0.5987791342952276,0.8471179844661372,0.0593217651746788,0.853336353942747,0.3566777889480674,0.030574478264931076,0.35833284750633576,0.4211458333333333,0.06409255731188902,0.403125,0.4083333333333333,0.07599245884408262,0.4166666666666667,0.3375,0.08750522123102175,0.3333333333333333,0.07083333333333333,0.05590169943749474,0.08333333333333333,0.825,0.09710728377111322,0.8333333333333334,0.075,0.08506963092234006,0.0,0.6,0.17438278792686562,0.6666666666666666,16.788333333333334,2.62071761521791,17.166666666666668,18.475,3.697349690905921,18.5,14.566666666666666,2.1835710329962588,14.208333333333332,27.57916666666667,1.692232642336589,27.75,0.5907675597393193,0.03842740982891664,0.5988414192614048,0.7047291131625186,0.044866682636626236,0.6995010260419211,0.2952708868374814,0.044866682636626215,0.3004989739580789,0.42030013635410113,0.029155531243260455,0.4250456261799874,0.7732465911474722,0.03575617760086973,0.7724354940213971,0.765398963485876,0.03858289070137407,0.7560945655871714,0.23387884430444625,0.049244900704270705,0.21939670441041065,28.78349022447502,8.265762352616374,26.792179580014484,36.109254952725315,8.931629857675123,36.3421052631579,0.19999999999999998,0.1025978352085154,0.16666666666666666,57.0,37.16695243009812,38.0,57.0,37.16695243009812,38.0,68.55555555555556,51.713261721810746,38.0,23.325,6.060483401868822,22.25,4.8,0.6155870112510924,5.0
5,25,0.9,0.5,0.95,0.5,20,0.4859467455621302,0.06795164083290031,0.48890532544378695,0.49267751479289945,0.06930757749905853,0.5036982248520709,0.021375739644970415,0.01481993014639299,0.028106508875739646,0.13371428571428573,0.04137123333148797,0.12928571428571428,0.7878571428571429,0.047521830587473515,0.78,0.07842857142857143,0.0429870212471572,0.09642857142857142,0.5810779816513761,0.086592741015587,0.5894495412844036,0.41892201834862386,0.08659274101558702,0.41055045871559637,0.0,0.0,0.0,0.07358695652173913,0.04822114245064966,0.0608695652173913,0.8202173913043478,0.061834859873155554,0.8195652173913044,0.10619565217391305,0.05778071119336748,0.12934782608695652,0.6249441964285715,0.05086522481242481,0.62890625,0.3436368169126446,0.0468636076942705,0.34161348224970084,0.37505580357142854,0.05086522481242479,0.37109375,0.9007595040379327,0.056296942111388984,0.9095320311001276,0.36705308479678955,0.024867911831770586,0.36568924953444565,0.67625,0.06475959252930336,0.65625,0.35833333333333334,0.07204206048921813,0.375,0.32083333333333336,0.07777516704056081,0.3333333333333333,0.0375,0.057194395096104966,0.0,0.9625,0.05719439509610497,1.0,0.06666666666666667,0.08377078165833911,0.0,0.575,0.14784020138716947,0.5833333333333333,18.758333333333333,4.0026727181833,19.675,19.7,3.991438205380164,20.5,22.916666666666664,2.321240593893025,22.666666666666664,29.12083333333333,1.837609645851456,28.875,0.35715843023255817,0.04452970910056945,0.35210755813953487,0.7798707567772788,0.04964460857599274,0.7812683637731237,0.22012924322272118,0.049644608575992746,0.21873163622687636,0.28218765849535077,0.040005972514319074,0.2789201183431953,0.7958882079459002,0.034678631663829576,0.7879532967032967,0.7914638787037189,0.032507236875259846,0.7879501820460355,0.2756781988321831,0.04383687560364371,0.2669096382407449,59.99273255813953,9.754500678789228,59.956395348837205,16.880503025267252,2.7706459501801075,16.484361549497848,0.19166666666666665,0.09785715810206662,0.16666666666666666,59.02777777777778,37.69087587444748,37.0,59.02777777777778,37.69087587444748,37.0,70.77777777777777,52.27366399739374,37.0,27.45,5.305877795547741,27.25,4.85,0.5871429486123998,5.0
